Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
26/1/2007;20:00:00;1.316;0;240.08;5.4;0;0;0
26/1/2007;20:01:00;1.318;0;240.82;5.4;0;0;0
26/1/2007;20:02:00;1.382;0.072;240.11;5.8;0;0;0
26/1/2007;20:03:00;1.398;0.12;238.85;5.8;0;0;0
26/1/2007;20:04:00;1.396;0.12;238.98;5.8;0;0;0
26/1/2007;20:05:00;1.398;0.12;239.42;5.8;0;0;0
26/1/2007;20:06:00;1.368;0.116;240.68;5.6;0;0;0
26/1/2007;20:07:00;1.348;0.108;240.25;5.6;0;0;0
26/1/2007;20:08:00;1.506;0.102;239.36;6.2;0;0;0
26/1/2007;20:09:00;1.498;0.098;238.57;6.2;0;0;0
26/1/2007;20:10:00;1.368;0.102;239.38;5.6;0;0;0
26/1/2007;20:11:00;1.364;0.114;240.09;5.6;0;0;0
26/1/2007;20:12:00;1.384;0.118;239.36;5.8;0;0;0
26/1/2007;20:13:00;1.396;0.122;240;5.8;0;0;0
26/1/2007;20:14:00;1.652;0.214;240.5;7;0;0;0
26/1/2007;20:15:00;1.508;0.23;241.2;6.2;0;0;0
26/1/2007;20:16:00;1.458;0.202;242.21;6;0;0;0
26/1/2007;20:17:00;1.386;0.1;242.04;5.8;0;0;0
26/1/2007;20:18:00;1.374;0.094;240.52;5.6;0;0;0
26/1/2007;20:19:00;1.368;0.092;240.05;5.6;0;0;0
26/1/2007;20:20:00;1.36;0.088;239.26;5.6;0;0;0
26/1/2007;20:21:00;1.354;0.088;238.78;5.6;0;0;0
26/1/2007;20:22:00;1.358;0.088;239.22;5.6;0;0;0
26/1/2007;20:23:00;1.37;0.094;240.78;5.6;0;0;0
26/1/2007;20:24:00;1.326;0;241.15;5.4;0;0;0
26/1/2007;20:25:00;1.3;0;240.79;5.4;0;0;0
26/1/2007;20:26:00;1.312;0;240.99;5.4;0;0;0
26/1/2007;20:27:00;1.31;0;240.69;5.4;0;0;0
26/1/2007;20:28:00;1.306;0;240.61;5.4;0;0;0
26/1/2007;20:29:00;1.296;0;239.92;5.4;0;0;0
26/1/2007;20:30:00;1.3;0;240.86;5.4;0;0;0
26/1/2007;20:31:00;1.264;0;239.91;5.2;0;0;0
26/1/2007;20:32:00;1.23;0;239.52;5;0;0;0
26/1/2007;20:33:00;1.24;0;240.63;5.2;0;0;0
26/1/2007;20:34:00;1.234;0;239.94;5.2;0;0;0
26/1/2007;20:35:00;1.238;0;240.92;5;0;0;0
26/1/2007;20:36:00;1.24;0;241.49;5;0;0;0
26/1/2007;20:37:00;1.238;0;241.3;5;0;0;0
26/1/2007;20:38:00;1.246;0;241.77;5.2;0;0;0
26/1/2007;20:39:00;1.25;0;241.88;5.2;0;0;0
26/1/2007;20:40:00;1.246;0;241.44;5.2;0;0;0
26/1/2007;20:41:00;1.234;0;240.97;5;0;0;0
26/1/2007;20:42:00;1.224;0;239.52;5;0;0;0
26/1/2007;20:43:00;1.238;0;240.68;5.2;0;0;0
26/1/2007;20:44:00;1.312;0.058;240.79;5.4;0;0;0
26/1/2007;20:45:00;1.396;0.102;238.38;5.8;0;0;0
26/1/2007;20:46:00;1.362;0.092;237.31;5.6;0;0;0
26/1/2007;20:47:00;1.552;0.27;237.28;6.6;0;0;0
26/1/2007;20:48:00;1.592;0.294;237.11;6.8;0;0;0
26/1/2007;20:49:00;1.596;0.288;237.45;6.8;0;0;0
26/1/2007;20:50:00;1.584;0.282;237.21;6.8;0;0;0
26/1/2007;20:51:00;1.572;0.274;236.39;6.6;0;0;0
26/1/2007;20:52:00;1.568;0.266;235.77;6.6;0;0;0
26/1/2007;20:53:00;1.572;0.266;236.33;6.6;0;0;0
26/1/2007;20:54:00;1.57;0.262;236.22;6.6;0;0;0
26/1/2007;20:55:00;2.322;0.262;237.88;10;0;0;10
26/1/2007;20:56:00;2.66;0.256;237.56;11.2;0;0;18
26/1/2007;20:57:00;2.674;0.26;237.94;11.2;0;0;18
26/1/2007;20:58:00;2.726;0.356;238.18;11.4;0;0;17
26/1/2007;20:59:00;2.68;0.346;236.36;11.4;0;0;18
26/1/2007;21:00:00;2.682;0.348;236.93;11.4;0;0;17
26/1/2007;21:01:00;3.352;0.394;236.05;14.8;0;0;17
26/1/2007;21:02:00;3.348;0.372;236.52;14.6;0;0;17
26/1/2007;21:03:00;2.608;0.222;238.22;11;0;0;18
26/1/2007;21:04:00;2.612;0.224;238.58;11;0;0;17
26/1/2007;21:05:00;2.612;0.224;238.67;11;0;0;18
26/1/2007;21:06:00;2.604;0.222;238.33;10.8;0;0;17
26/1/2007;21:07:00;2.608;0.218;237.93;11;0;0;17
26/1/2007;21:08:00;2.612;0.22;238.37;11;0;0;18
26/1/2007;21:09:00;2.77;0.216;237.96;11.6;0;0;17
26/1/2007;21:10:00;2.738;0.21;236.3;11.6;0;0;17
26/1/2007;21:11:00;2.678;0.178;237.16;11.2;0;0;18
26/1/2007;21:12:00;2.834;0.104;237.72;11.8;0;0;17
26/1/2007;21:13:00;2.844;0.102;238.13;11.8;0;0;17
26/1/2007;21:14:00;2.846;0.102;238.22;11.8;0;0;18
26/1/2007;21:15:00;2.832;0.102;237.57;11.8;0;0;17
26/1/2007;21:16:00;2.838;0.104;237.96;11.8;0;0;17
26/1/2007;21:17:00;3.062;0.194;237.83;12.8;0;0;18
26/1/2007;21:18:00;2.996;0.22;236.78;12.6;0;2;17
26/1/2007;21:19:00;3.122;0.224;237.71;13.2;0;1;17
26/1/2007;21:20:00;2.678;0.234;238.63;11.2;0;1;18
26/1/2007;21:21:00;2.64;0.236;239.22;11;0;2;17
26/1/2007;21:22:00;2.656;0.238;239.69;11;0;1;18
26/1/2007;21:23:00;2.646;0.236;239.31;11;0;1;17
26/1/2007;21:24:00;2.628;0.234;238.61;11;0;2;18
26/1/2007;21:25:00;2.632;0.248;239.41;11;0;1;17
26/1/2007;21:26:00;2.638;0.25;239.81;11;0;2;18
26/1/2007;21:27:00;2.72;0.322;240.48;11.4;0;1;18
26/1/2007;21:28:00;2.768;0.388;240.92;11.6;0;1;18
26/1/2007;21:29:00;2.744;0.384;240;11.4;0;2;17
26/1/2007;21:30:00;2.73;0.38;239.39;11.4;0;1;18
26/1/2007;21:31:00;2.73;0.38;239.46;11.4;0;1;17
26/1/2007;21:32:00;2.736;0.384;239.96;11.4;0;2;18
26/1/2007;21:33:00;2.746;0.388;240.55;11.4;0;1;18
26/1/2007;21:34:00;2.76;0.392;241.38;11.4;0;1;18
26/1/2007;21:35:00;2.682;0.27;240.98;11.2;0;0;17
26/1/2007;21:36:00;2.638;0.258;239.11;11;0;0;18
26/1/2007;21:37:00;2.566;0.21;239.41;10.6;0;0;17
26/1/2007;21:38:00;2.412;0.106;239.48;10;0;0;18
26/1/2007;21:39:00;2.422;0.108;240.03;10;0;0;18
26/1/2007;21:40:00;2.416;0.106;239.76;10;0;0;17
26/1/2007;21:41:00;2.406;0.104;239.16;10;0;0;18
26/1/2007;21:42:00;2.344;0;239.21;9.8;0;0;17
26/1/2007;21:43:00;2.32;0;239.54;9.6;0;0;18
26/1/2007;21:44:00;2.332;0;240.28;9.6;0;0;18
26/1/2007;21:45:00;2.352;0;241.32;9.6;0;0;17
26/1/2007;21:46:00;2.35;0;241.28;9.6;0;0;18
26/1/2007;21:47:00;2.348;0;241.22;9.6;0;0;18
26/1/2007;21:48:00;2.404;0.054;240.15;10;0;0;18
26/1/2007;21:49:00;2.418;0.082;240.76;10;0;0;18
26/1/2007;21:50:00;2.414;0.08;240.66;10;0;0;17
26/1/2007;21:51:00;2.428;0.084;241.36;10;0;0;18
26/1/2007;21:52:00;2.422;0.082;241.13;10;0;0;18
26/1/2007;21:53:00;2.418;0.082;240.96;10;0;0;18
26/1/2007;21:54:00;2.424;0.084;241.48;10;0;0;18
26/1/2007;21:55:00;2.418;0.082;241.14;10;0;0;17
26/1/2007;21:56:00;2.502;0.076;239.87;10.4;0;0;18
26/1/2007;21:57:00;2.654;0.06;239.32;11;0;0;18
26/1/2007;21:58:00;1.654;0.068;239.82;6.8;0;0;0
26/1/2007;21:59:00;1.65;0.068;239.28;6.8;0;0;0
26/1/2007;22:00:00;1.938;0.116;239.16;8.2;0;0;0
26/1/2007;22:01:00;2.096;0.136;238.17;8.8;0;0;0
26/1/2007;22:02:00;2.17;0.14;238.88;9;0;0;0
26/1/2007;22:03:00;2.298;0.134;238.72;9.6;0;0;0
26/1/2007;22:04:00;2.058;0.132;238.19;8.6;0;0;0
26/1/2007;22:05:00;2.068;0.146;238.36;8.6;0;0;0
26/1/2007;22:06:00;2.136;0.164;238.14;9;1;0;0
26/1/2007;22:07:00;2.094;0.074;238.6;8.8;1;0;0
26/1/2007;22:08:00;3.268;0;238.48;13.8;1;0;0
26/1/2007;22:09:00;2.83;0.182;239.21;12.2;1;0;0
26/1/2007;22:10:00;2.804;0.218;238.27;12;2;0;0
26/1/2007;22:11:00;1.968;0.19;240.18;8.2;1;0;0
26/1/2007;22:12:00;1.868;0.19;239.92;7.8;1;0;0
26/1/2007;22:13:00;1.864;0.192;240.35;7.8;1;0;0
26/1/2007;22:14:00;1.858;0.19;239.89;7.8;2;0;0
26/1/2007;22:15:00;1.852;0.19;239.75;7.8;1;0;0
26/1/2007;22:16:00;1.674;0.198;241.11;7;1;0;0
26/1/2007;22:17:00;1.562;0.2;241.45;6.4;1;0;0
26/1/2007;22:18:00;1.566;0.204;241.06;6.4;2;0;0
26/1/2007;22:19:00;1.568;0.204;242.1;6.4;1;0;0
26/1/2007;22:20:00;1.558;0.196;240.45;6.4;1;0;0
26/1/2007;22:21:00;1.536;0.194;239.28;6.4;1;0;0
26/1/2007;22:22:00;1.554;0.206;241.36;6.4;2;0;0
26/1/2007;22:23:00;1.534;0.17;242.02;6.4;1;0;0
26/1/2007;22:24:00;1.464;0.112;242.67;6;1;0;0
26/1/2007;22:25:00;1.454;0.098;243.11;6;1;0;0
26/1/2007;22:26:00;1.396;0.062;243.36;5.8;1;0;0
26/1/2007;22:27:00;3.836;0;241.06;16.4;30;0;0
26/1/2007;22:28:00;3.858;0;240.24;16;39;0;0
26/1/2007;22:29:00;3.85;0;238.7;16;39;0;0
26/1/2007;22:30:00;3.856;0;239.18;16;38;0;0
26/1/2007;22:31:00;3.832;0;238.37;16;38;0;0
26/1/2007;22:32:00;3.822;0;238.17;16;38;0;0
26/1/2007;22:33:00;3.768;0;238.57;15.8;38;0;0
26/1/2007;22:34:00;3.724;0;239.02;15.6;39;0;0
26/1/2007;22:35:00;3.8;0;239.35;15.8;38;0;0
26/1/2007;22:36:00;3.766;0;239.23;15.6;38;0;0
26/1/2007;22:37:00;3.812;0.09;238.75;15.8;39;0;0
26/1/2007;22:38:00;4.044;0.172;238.73;17;38;0;1
26/1/2007;22:39:00;4.562;0.168;238.09;19;38;0;18
26/1/2007;22:40:00;4.58;0.17;238.69;19.2;38;0;18
26/1/2007;22:41:00;2.642;0.148;242.58;11.8;12;0;19
26/1/2007;22:42:00;1.854;0.13;242.78;7.6;1;0;18
26/1/2007;22:43:00;1.984;0.122;241.86;8.2;1;0;18
26/1/2007;22:44:00;1.888;0.122;241.19;7.8;1;0;18
26/1/2007;22:45:00;1.886;0.12;241.2;7.8;2;0;18
26/1/2007;22:46:00;1.838;0.084;241.72;7.6;1;0;18
26/1/2007;22:47:00;1.834;0.084;241.51;7.6;1;0;18
26/1/2007;22:48:00;1.85;0.088;242.72;7.6;1;0;18
26/1/2007;22:49:00;1.824;0;243.62;7.4;2;0;18
26/1/2007;22:50:00;1.86;0.058;243.49;7.6;1;0;18
26/1/2007;22:51:00;1.9;0.124;243.6;7.8;1;0;18
26/1/2007;22:52:00;1.902;0.126;243.95;7.8;1;0;19
26/1/2007;22:53:00;1.894;0.124;243.49;7.8;2;0;18
26/1/2007;22:54:00;1.898;0.126;243.8;7.8;1;0;18
26/1/2007;22:55:00;1.894;0.126;243.9;7.8;1;0;18
26/1/2007;22:56:00;1.902;0.128;244.64;7.8;1;0;19
26/1/2007;22:57:00;1.916;0.156;244.88;7.8;2;0;18
26/1/2007;22:58:00;1.91;0.134;244.69;7.8;1;0;18
26/1/2007;22:59:00;1.89;0.128;244.01;7.6;1;0;19
26/1/2007;23:00:00;1.896;0.13;244.33;7.6;1;0;18
26/1/2007;23:01:00;1.888;0.128;244.04;7.6;2;0;18
26/1/2007;23:02:00;1.894;0.13;244.2;7.6;1;0;18
26/1/2007;23:03:00;1.884;0.128;243.87;7.6;1;0;19
26/1/2007;23:04:00;1.886;0.128;244.01;7.6;1;0;18
26/1/2007;23:05:00;1.804;0;245.28;7.2;2;0;18
26/1/2007;23:06:00;1.74;0;245.14;7;1;0;19
26/1/2007;23:07:00;1.74;0;245.55;7;1;0;18
26/1/2007;23:08:00;1.748;0;245.76;7;1;0;19
26/1/2007;23:09:00;1.74;0;245.31;7;2;0;18
26/1/2007;23:10:00;1.73;0;244.28;7;1;0;18
26/1/2007;23:11:00;1.752;0;246.31;7;1;0;19
26/1/2007;23:12:00;1.762;0;246.91;7;1;0;18
26/1/2007;23:13:00;1.774;0;247.87;7;2;0;19
26/1/2007;23:14:00;1.764;0;246.99;7;1;0;19
26/1/2007;23:15:00;1.768;0;247.17;7;1;0;19
26/1/2007;23:16:00;1.758;0;246.38;7;2;0;18
26/1/2007;23:17:00;1.75;0;245.9;7;1;0;19
26/1/2007;23:18:00;1.742;0;245.24;7;1;0;18
26/1/2007;23:19:00;1.74;0;245.05;7;1;0;18
26/1/2007;23:20:00;1.752;0;246.04;7;2;0;19
26/1/2007;23:21:00;1.758;0;246.46;7;1;0;19
26/1/2007;23:22:00;1.828;0.054;247.35;7.4;1;0;18
26/1/2007;23:23:00;1.84;0.104;246.52;7.4;1;0;19
26/1/2007;23:24:00;1.808;0.09;244.35;7.4;2;0;18
26/1/2007;23:25:00;1.802;0.086;243.95;7.4;1;0;18
26/1/2007;23:26:00;1.794;0.084;243.56;7.4;1;0;19
26/1/2007;23:27:00;1.796;0.086;243.71;7.4;2;0;18
26/1/2007;23:28:00;1.794;0.086;243.77;7.2;1;0;18
26/1/2007;23:29:00;0.922;0.204;244.37;4;1;0;3
26/1/2007;23:30:00;0.78;0.224;243.92;3.2;1;2;0
26/1/2007;23:31:00;0.828;0.272;244.08;3.6;2;1;0
26/1/2007;23:32:00;0.888;0.392;244.16;4;1;2;0
26/1/2007;23:33:00;0.83;0.358;243.94;3.6;1;1;0
26/1/2007;23:34:00;0.77;0.302;244.12;3.4;0;1;0
26/1/2007;23:35:00;0.806;0.278;244.13;3.4;1;2;0
26/1/2007;23:36:00;0.816;0.27;243.59;3.4;2;1;0
26/1/2007;23:37:00;0.82;0.274;244.61;3.4;1;2;0
26/1/2007;23:38:00;0.81;0.27;244.83;3.4;1;1;0
26/1/2007;23:39:00;0.816;0.274;245.53;3.4;2;1;0
26/1/2007;23:40:00;0.812;0.276;245.76;3.4;1;2;0
26/1/2007;23:41:00;0.81;0.272;245.4;3.4;1;1;0
26/1/2007;23:42:00;0.802;0.274;245.3;3.4;1;2;0
26/1/2007;23:43:00;0.772;0.314;245.42;3.4;1;1;0
26/1/2007;23:44:00;0.768;0.302;245.48;3.2;1;1;0
26/1/2007;23:45:00;0.784;0.302;246.88;3.4;1;2;0
26/1/2007;23:46:00;1.18;0.182;246.32;6;6;1;0
26/1/2007;23:47:00;2.994;0;244.79;12.2;40;1;0
26/1/2007;23:48:00;2.94;0;244.15;12;40;0;0
26/1/2007;23:49:00;2.934;0;243.93;12;39;0;0
26/1/2007;23:50:00;2.906;0;242.68;11.8;40;0;0
26/1/2007;23:51:00;2.916;0;243.23;12;39;0;0
26/1/2007;23:52:00;2.924;0;243.82;12;39;0;0
26/1/2007;23:53:00;2.938;0;244.39;12;40;0;0
26/1/2007;23:54:00;2.944;0;244.39;12;40;0;0
26/1/2007;23:55:00;2.936;0;244.14;12;39;0;0
26/1/2007;23:56:00;2.938;0;244.52;12;40;0;0
26/1/2007;23:57:00;2.93;0;244.4;12;40;0;0
26/1/2007;23:58:00;2.926;0;244.17;12;39;0;0
26/1/2007;23:59:00;2.904;0;243.38;11.8;39;0;0
27/1/2007;0:00:00;2.492;0;243.71;10.8;35;0;0
27/1/2007;0:01:00;0.572;0;245.86;2.2;0;0;0
27/1/2007;0:02:00;0.566;0;245.47;2.2;0;0;0
27/1/2007;0:03:00;0.566;0;245.36;2.2;0;0;0
27/1/2007;0:04:00;0.586;0;245.05;2.4;0;0;0
27/1/2007;0:05:00;0.576;0;244.47;2.4;1;0;0
27/1/2007;0:06:00;0.566;0;244.48;2.2;0;0;0
27/1/2007;0:07:00;0.616;0;245.2;2.6;0;0;0
27/1/2007;0:08:00;0.644;0.106;245.95;2.6;0;0;0
27/1/2007;0:09:00;0.646;0.106;245.97;2.6;0;0;0
27/1/2007;0:10:00;0.644;0.102;245.49;2.6;0;0;0
27/1/2007;0:11:00;0.648;0.1;246.61;2.6;0;0;0
27/1/2007;0:12:00;0.648;0.098;246.84;2.6;0;0;0
27/1/2007;0:13:00;0.754;0.22;246.12;3.2;0;0;0
27/1/2007;0:14:00;0.748;0.234;245.42;3.2;0;0;0
27/1/2007;0:15:00;0.744;0.234;245.55;3.2;0;0;0
27/1/2007;0:16:00;0.742;0.234;245.73;3.2;0;0;0
27/1/2007;0:17:00;0.734;0.226;245.46;3;0;0;0
27/1/2007;0:18:00;0.674;0.128;246.37;2.8;0;0;0
27/1/2007;0:19:00;0.67;0.126;245.84;2.8;0;0;0
27/1/2007;0:20:00;0.658;0.12;244.06;2.6;0;0;0
27/1/2007;0:21:00;0.656;0.124;243.15;2.6;0;0;0
27/1/2007;0:22:00;0.652;0.124;243.21;2.6;0;0;0
27/1/2007;0:23:00;0.65;0.124;243.31;2.6;0;0;0
27/1/2007;0:24:00;0.648;0.122;242.89;2.6;0;0;0
27/1/2007;0:25:00;0.65;0.124;243.45;2.6;0;0;0
27/1/2007;0:26:00;0.654;0.13;244.65;2.6;0;0;0
27/1/2007;0:27:00;0.61;0.066;244.66;2.4;0;0;0
27/1/2007;0:28:00;0.562;0;244.95;2.2;0;0;0
27/1/2007;0:29:00;0.56;0;244.95;2.2;0;0;0
27/1/2007;0:30:00;0.556;0;243.56;2.2;0;0;0
27/1/2007;0:31:00;0.556;0;243.77;2.2;0;0;0
27/1/2007;0:32:00;0.554;0;243.4;2.2;0;0;0
27/1/2007;0:33:00;0.436;0;243.96;1.8;0;0;0
27/1/2007;0:34:00;0.428;0;244.65;1.8;0;0;0
27/1/2007;0:35:00;0.434;0.046;245.1;1.8;0;0;0
27/1/2007;0:36:00;0.244;0;245.4;1;0;0;0
27/1/2007;0:37:00;0.246;0;245.95;1;0;0;0
27/1/2007;0:38:00;0.246;0;245.91;1;0;0;0
27/1/2007;0:39:00;0.246;0;245.15;1;0;0;0
27/1/2007;0:40:00;0.246;0;245.71;1;0;0;0
27/1/2007;0:41:00;0.246;0;245.48;1;0;0;0
27/1/2007;0:42:00;0.248;0;246.13;1;0;0;0
27/1/2007;0:43:00;0.248;0;246.21;1;0;0;0
27/1/2007;0:44:00;0.246;0;245.85;1;0;0;0
27/1/2007;0:45:00;0.248;0;245.92;1;0;0;0
27/1/2007;0:46:00;0.318;0;244.87;1.4;0;0;0
27/1/2007;0:47:00;0.218;0;243.63;1;0;0;0
27/1/2007;0:48:00;0.216;0;243.74;1;0;0;0
27/1/2007;0:49:00;0.218;0;244.37;1;0;0;0
27/1/2007;0:50:00;0.218;0;244.3;1;0;0;0
27/1/2007;0:51:00;0.22;0;245.67;1;0;0;0
27/1/2007;0:52:00;0.308;0.106;246.01;1.4;0;0;0
27/1/2007;0:53:00;0.296;0.114;245.64;1.2;0;0;0
27/1/2007;0:54:00;0.298;0.114;245.63;1.2;0;0;0
27/1/2007;0:55:00;0.412;0.238;244.64;2;0;0;0
27/1/2007;0:56:00;0.406;0.248;244.53;1.8;0;0;0
27/1/2007;0:57:00;0.4;0.248;244.64;1.8;0;0;0
27/1/2007;0:58:00;0.398;0.248;244.56;1.8;0;0;0
27/1/2007;0:59:00;0.396;0.254;245.39;1.8;0;0;0
27/1/2007;1:00:00;0.394;0.254;245.21;1.8;0;0;0
27/1/2007;1:01:00;0.38;0.236;245.29;1.8;0;0;0
27/1/2007;1:02:00;0.318;0.142;244.21;1.4;0;0;0
27/1/2007;1:03:00;0.316;0.138;243.45;1.4;0;0;0
27/1/2007;1:04:00;0.316;0.14;243.95;1.4;0;0;0
27/1/2007;1:05:00;0.314;0.138;243.61;1.4;0;0;0
27/1/2007;1:06:00;0.31;0.134;242.72;1.4;0;0;0
27/1/2007;1:07:00;0.31;0.134;243.02;1.4;0;0;0
27/1/2007;1:08:00;0.31;0.136;243.28;1.4;0;0;0
27/1/2007;1:09:00;0.242;0;243.59;1;0;0;0
27/1/2007;1:10:00;0.216;0;243.63;1;0;0;0
27/1/2007;1:11:00;0.216;0;243.17;1;0;0;0
27/1/2007;1:12:00;0.218;0;244;1;0;0;0
27/1/2007;1:13:00;0.216;0;243.79;1;0;0;0
27/1/2007;1:14:00;0.216;0;244;1;0;0;0
27/1/2007;1:15:00;0.216;0;243.91;1;0;0;0
27/1/2007;1:16:00;0.218;0;244;1;0;0;0
27/1/2007;1:17:00;0.216;0;243.62;1;0;0;0
27/1/2007;1:18:00;0.218;0;244.14;1;0;0;0
27/1/2007;1:19:00;0.218;0;244.01;1;0;0;0
27/1/2007;1:20:00;0.218;0;244.06;1;0;0;0
27/1/2007;1:21:00;0.218;0;244.04;1;0;0;0
27/1/2007;1:22:00;0.218;0;244.55;1;0;0;0
27/1/2007;1:23:00;0.22;0;245.07;1;0;0;0
27/1/2007;1:24:00;0.22;0;245.04;1;0;0;0
27/1/2007;1:25:00;0.238;0;244.99;1;0;0;0
27/1/2007;1:26:00;0.22;0;245.55;1;0;0;0
27/1/2007;1:27:00;0.22;0;245.04;1;0;0;0
27/1/2007;1:28:00;0.216;0;243.82;1;0;0;0
27/1/2007;1:29:00;0.216;0;242.94;1;0;0;0
27/1/2007;1:30:00;0.214;0;241.94;0.8;0;0;0
27/1/2007;1:31:00;0.298;0;241.85;1.4;0;0;0
27/1/2007;1:32:00;0.53;0;243.46;2.2;0;0;0
27/1/2007;1:33:00;0.526;0;243.03;2.2;0;0;0
27/1/2007;1:34:00;0.526;0;242.72;2.2;0;0;0
27/1/2007;1:35:00;0.524;0;242.31;2.2;0;0;0
27/1/2007;1:36:00;0.52;0;241.5;2.2;0;0;0
27/1/2007;1:37:00;0.722;0.21;241.8;3.2;0;0;0
27/1/2007;1:38:00;0.706;0.228;241.84;3;0;0;0
27/1/2007;1:39:00;0.706;0.232;242.65;3;0;0;0
27/1/2007;1:40:00;0.708;0.236;243.11;3;0;0;0
27/1/2007;1:41:00;0.704;0.234;242.77;3;0;0;0
27/1/2007;1:42:00;0.7;0.234;242.99;3;0;0;0
27/1/2007;1:43:00;0.694;0.228;241.84;3;0;0;0
27/1/2007;1:44:00;0.78;0.342;241.17;3.6;0;0;0
27/1/2007;1:45:00;0.77;0.35;241.42;3.4;0;1;0
27/1/2007;1:46:00;0.732;0.3;241.44;3.2;0;1;0
27/1/2007;1:47:00;0.7;0.248;241.73;3;0;2;0
27/1/2007;1:48:00;0.702;0.252;242.34;3;0;1;0
27/1/2007;1:49:00;0.702;0.254;242.87;3;0;2;0
27/1/2007;1:50:00;0.698;0.25;242.68;3;0;1;0
27/1/2007;1:51:00;0.608;0.116;242.67;2.4;0;1;0
27/1/2007;1:52:00;0.606;0.112;242.14;2.4;0;2;0
27/1/2007;1:53:00;0.606;0.112;242.23;2.4;0;1;0
27/1/2007;1:54:00;0.608;0.116;242.87;2.4;0;2;0
27/1/2007;1:55:00;0.606;0.114;242.57;2.4;0;1;0
27/1/2007;1:56:00;0.606;0.114;242.63;2.4;0;1;0
27/1/2007;1:57:00;0.606;0.114;242.7;2.4;0;2;0
27/1/2007;1:58:00;0.442;0.118;242.56;2;0;1;0
27/1/2007;1:59:00;0.294;0.118;242.2;1.2;0;1;0
27/1/2007;2:00:00;0.292;0.116;241.44;1.2;0;2;0
27/1/2007;2:01:00;0.274;0.09;243.35;1.2;0;1;0
27/1/2007;2:02:00;0.22;0;244.81;1;0;0;0
27/1/2007;2:03:00;0.222;0;245.61;1;0;0;0
27/1/2007;2:04:00;0.23;0;246.67;1;0;0;0
27/1/2007;2:05:00;0.224;0;246.59;1;0;0;0
27/1/2007;2:06:00;0.224;0;246.69;1;0;0;0
27/1/2007;2:07:00;0.224;0;246.86;1;0;0;0
27/1/2007;2:08:00;0.222;0;245.89;1;0;0;0
27/1/2007;2:09:00;0.22;0;244.94;1;0;0;0
27/1/2007;2:10:00;0.218;0;244.25;1;0;0;0
27/1/2007;2:11:00;0.22;0;244.96;1;0;0;0
27/1/2007;2:12:00;0.22;0;244.61;1;0;0;0
27/1/2007;2:13:00;0.218;0;243.52;1;0;0;0
27/1/2007;2:14:00;0.218;0;244.23;1;0;0;0
27/1/2007;2:15:00;0.22;0;244.56;1;0;0;0
27/1/2007;2:16:00;0.22;0;244.52;1;0;0;0
27/1/2007;2:17:00;0.218;0;244.43;1;0;0;0
27/1/2007;2:18:00;0.218;0;243.97;1;0;0;0
27/1/2007;2:19:00;0.334;0.128;243.87;1.6;0;0;0
27/1/2007;2:20:00;0.328;0.138;243.83;1.4;0;0;0
27/1/2007;2:21:00;0.322;0.134;243.07;1.4;0;0;0
27/1/2007;2:22:00;0.358;0.162;243.69;1.8;0;0;0
27/1/2007;2:23:00;0.398;0.24;242.91;1.8;0;0;0
27/1/2007;2:24:00;0.394;0.236;242.16;1.8;0;0;0
27/1/2007;2:25:00;0.394;0.238;242.52;1.8;0;0;0
27/1/2007;2:26:00;0.394;0.244;243.37;1.8;0;0;0
27/1/2007;2:27:00;0.396;0.254;245.03;1.8;0;0;0
27/1/2007;2:28:00;0.394;0.254;245.34;1.8;0;0;0
27/1/2007;2:29:00;0.392;0.25;244.67;1.8;0;0;0
27/1/2007;2:30:00;0.414;0.238;244.55;2;0;0;0
27/1/2007;2:31:00;0.408;0.236;244.03;1.8;0;0;0
27/1/2007;2:32:00;0.308;0.088;243.08;1.4;0;0;0
27/1/2007;2:33:00;0.236;0;244.3;1;0;0;0
27/1/2007;2:34:00;0.234;0;243.48;1;0;0;0
27/1/2007;2:35:00;0.234;0;243.43;1;0;0;0
27/1/2007;2:36:00;0.234;0;244.07;1;0;0;0
27/1/2007;2:37:00;0.234;0;244.22;1;0;0;0
27/1/2007;2:38:00;0.232;0;244.44;1;0;0;0
27/1/2007;2:39:00;0.232;0;244.46;1;0;0;0
27/1/2007;2:40:00;0.23;0;243.59;1;0;0;0
27/1/2007;2:41:00;0.23;0;244.02;1;0;0;0
27/1/2007;2:42:00;0.23;0;243.99;1;0;0;0
27/1/2007;2:43:00;0.23;0;243.68;1;0;0;0
27/1/2007;2:44:00;0.23;0;244.33;1;0;0;0
27/1/2007;2:45:00;0.228;0;244.34;1;0;0;0
27/1/2007;2:46:00;0.23;0;244.52;1;0;0;0
27/1/2007;2:47:00;0.228;0;244.54;1;0;0;0
27/1/2007;2:48:00;0.228;0;244.22;1;0;0;0
27/1/2007;2:49:00;0.228;0;244.4;1;0;0;0
27/1/2007;2:50:00;0.23;0;245.23;1;0;0;0
27/1/2007;2:51:00;0.23;0;246.39;1;0;0;0
27/1/2007;2:52:00;0.232;0;246.75;1;0;0;0
27/1/2007;2:53:00;0.23;0;246.38;1;0;0;0
27/1/2007;2:54:00;0.228;0;245.39;1;0;0;0
27/1/2007;2:55:00;0.228;0;245.13;1;0;0;0
27/1/2007;2:56:00;0.226;0;244.59;1;0;0;0
